2023-08-02 12:45:16,496 INFO    StreamThr :15210 [internal.py:wandb_internal():86] W&B internal server running at pid: 15210, started at: 2023-08-02 12:45:16.496469
2023-08-02 12:45:18,088 INFO    Thread-12 :15210 [dir_watcher.py:_on_file_created():278] file/dir created: /home/user/Thesis/wandb/run-20230802_124516-iebhhnmc/files/requirements.txt
2023-08-02 12:45:18,088 INFO    Thread-12 :15210 [dir_watcher.py:_on_file_created():278] file/dir created: /home/user/Thesis/wandb/run-20230802_124516-iebhhnmc/files/output.log
2023-08-02 12:45:18,088 INFO    Thread-12 :15210 [dir_watcher.py:_on_file_created():278] file/dir created: /home/user/Thesis/wandb/run-20230802_124516-iebhhnmc/files/wandb-summary.json
2023-08-02 12:45:18,088 INFO    Thread-12 :15210 [dir_watcher.py:_on_file_created():278] file/dir created: /home/user/Thesis/wandb/run-20230802_124516-iebhhnmc/files/wandb-metadata.json
2023-08-02 12:45:18,981 DEBUG   SenderThread:15210 [sender.py:send():375] send: exit
2023-08-02 12:45:18,981 INFO    SenderThread:15210 [sender.py:send_exit():598] handling exit code: 0
2023-08-02 12:45:18,982 INFO    SenderThread:15210 [sender.py:send_exit():600] handling runtime: 1
2023-08-02 12:45:18,982 INFO    SenderThread:15210 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-08-02 12:45:18,982 INFO    SenderThread:15210 [sender.py:send_exit():606] send defer
2023-08-02 12:45:18,982 DEBUG   HandlerThread:15210 [handler.py:handle_request():144] handle_request: defer
2023-08-02 12:45:18,983 INFO    HandlerThread:15210 [handler.py:handle_request_defer():170] handle defer: 0
2023-08-02 12:45:18,983 DEBUG   SenderThread:15210 [sender.py:send_request():402] send_request: defer
2023-08-02 12:45:18,983 INFO    SenderThread:15210 [sender.py:send_request_defer():622] handle sender defer: 0
2023-08-02 12:45:18,983 INFO    SenderThread:15210 [sender.py:transition_state():626] send defer: 1
2023-08-02 12:45:18,983 DEBUG   HandlerThread:15210 [handler.py:handle_request():144] handle_request: defer
2023-08-02 12:45:18,983 INFO    HandlerThread:15210 [handler.py:handle_request_defer():170] handle defer: 1
2023-08-02 12:45:18,983 DEBUG   SenderThread:15210 [sender.py:send_request():402] send_request: defer
2023-08-02 12:45:18,983 INFO    SenderThread:15210 [sender.py:send_request_defer():622] handle sender defer: 1
2023-08-02 12:45:18,983 INFO    SenderThread:15210 [sender.py:transition_state():626] send defer: 2
2023-08-02 12:45:18,984 DEBUG   HandlerThread:15210 [handler.py:handle_request():144] handle_request: defer
2023-08-02 12:45:18,984 INFO    HandlerThread:15210 [handler.py:handle_request_defer():170] handle defer: 2
2023-08-02 12:45:18,984 INFO    HandlerThread:15210 [system_monitor.py:finish():190] Stopping system monitor
2023-08-02 12:45:18,984 DEBUG   SystemMonitor:15210 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-08-02 12:45:18,984 DEBUG   SystemMonitor:15210 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-08-02 12:45:18,984 DEBUG   SystemMonitor:15210 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-08-02 12:45:18,985 INFO    HandlerThread:15210 [interfaces.py:finish():202] Joined cpu monitor
2023-08-02 12:45:18,985 INFO    HandlerThread:15210 [interfaces.py:finish():202] Joined disk monitor
2023-08-02 12:45:18,985 INFO    HandlerThread:15210 [interfaces.py:finish():202] Joined memory monitor
2023-08-02 12:45:18,985 INFO    HandlerThread:15210 [interfaces.py:finish():202] Joined network monitor
2023-08-02 12:45:18,986 DEBUG   SenderThread:15210 [sender.py:send_request():402] send_request: defer
2023-08-02 12:45:18,986 INFO    SenderThread:15210 [sender.py:send_request_defer():622] handle sender defer: 2
2023-08-02 12:45:18,986 INFO    SenderThread:15210 [sender.py:transition_state():626] send defer: 3
2023-08-02 12:45:18,986 DEBUG   SenderThread:15210 [sender.py:send():375] send: stats
2023-08-02 12:45:18,986 DEBUG   HandlerThread:15210 [handler.py:handle_request():144] handle_request: defer
2023-08-02 12:45:18,986 INFO    HandlerThread:15210 [handler.py:handle_request_defer():170] handle defer: 3
2023-08-02 12:45:18,986 DEBUG   SenderThread:15210 [sender.py:send_request():402] send_request: defer
2023-08-02 12:45:18,986 INFO    SenderThread:15210 [sender.py:send_request_defer():622] handle sender defer: 3
2023-08-02 12:45:18,986 INFO    SenderThread:15210 [sender.py:transition_state():626] send defer: 4
2023-08-02 12:45:18,986 DEBUG   HandlerThread:15210 [handler.py:handle_request():144] handle_request: defer
2023-08-02 12:45:18,987 INFO    HandlerThread:15210 [handler.py:handle_request_defer():170] handle defer: 4
2023-08-02 12:45:18,987 DEBUG   SenderThread:15210 [sender.py:send_request():402] send_request: defer
2023-08-02 12:45:18,987 INFO    SenderThread:15210 [sender.py:send_request_defer():622] handle sender defer: 4
2023-08-02 12:45:18,987 INFO    SenderThread:15210 [sender.py:transition_state():626] send defer: 5
2023-08-02 12:45:18,987 DEBUG   HandlerThread:15210 [handler.py:handle_request():144] handle_request: defer
2023-08-02 12:45:18,987 INFO    HandlerThread:15210 [handler.py:handle_request_defer():170] handle defer: 5
2023-08-02 12:45:18,987 DEBUG   SenderThread:15210 [sender.py:send():375] send: summary
2023-08-02 12:45:18,988 INFO    SenderThread:15210 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-08-02 12:45:18,988 DEBUG   SenderThread:15210 [sender.py:send_request():402] send_request: defer
2023-08-02 12:45:18,988 INFO    SenderThread:15210 [sender.py:send_request_defer():622] handle sender defer: 5
2023-08-02 12:45:18,988 INFO    SenderThread:15210 [sender.py:transition_state():626] send defer: 6
2023-08-02 12:45:18,988 DEBUG   HandlerThread:15210 [handler.py:handle_request():144] handle_request: defer
2023-08-02 12:45:18,988 INFO    HandlerThread:15210 [handler.py:handle_request_defer():170] handle defer: 6
2023-08-02 12:45:18,988 DEBUG   SenderThread:15210 [sender.py:send_request():402] send_request: defer
2023-08-02 12:45:18,988 INFO    SenderThread:15210 [sender.py:send_request_defer():622] handle sender defer: 6
2023-08-02 12:45:18,991 DEBUG   HandlerThread:15210 [handler.py:handle_request():144] handle_request: status_report
2023-08-02 12:45:19,087 INFO    Thread-12 :15210 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/user/Thesis/wandb/run-20230802_124516-iebhhnmc/files/wandb-summary.json
2023-08-02 12:45:19,186 INFO    SenderThread:15210 [sender.py:transition_state():626] send defer: 7
2023-08-02 12:45:19,187 DEBUG   HandlerThread:15210 [handler.py:handle_request():144] handle_request: defer
2023-08-02 12:45:19,187 INFO    HandlerThread:15210 [handler.py:handle_request_defer():170] handle defer: 7
2023-08-02 12:45:19,187 DEBUG   SenderThread:15210 [sender.py:send_request():402] send_request: defer
2023-08-02 12:45:19,187 INFO    SenderThread:15210 [sender.py:send_request_defer():622] handle sender defer: 7
2023-08-02 12:45:19,683 INFO    SenderThread:15210 [sender.py:transition_state():626] send defer: 8
2023-08-02 12:45:19,683 DEBUG   HandlerThread:15210 [handler.py:handle_request():144] handle_request: defer
2023-08-02 12:45:19,683 INFO    HandlerThread:15210 [handler.py:handle_request_defer():170] handle defer: 8
2023-08-02 12:45:19,684 DEBUG   SenderThread:15210 [sender.py:send_request():402] send_request: defer
2023-08-02 12:45:19,684 INFO    SenderThread:15210 [sender.py:send_request_defer():622] handle sender defer: 8
2023-08-02 12:45:19,691 INFO    SenderThread:15210 [sender.py:transition_state():626] send defer: 9
2023-08-02 12:45:19,691 DEBUG   HandlerThread:15210 [handler.py:handle_request():144] handle_request: defer
2023-08-02 12:45:19,691 INFO    HandlerThread:15210 [handler.py:handle_request_defer():170] handle defer: 9
2023-08-02 12:45:19,691 DEBUG   SenderThread:15210 [sender.py:send():375] send: artifact
2023-08-02 12:45:19,981 DEBUG   HandlerThread:15210 [handler.py:handle_request():144] handle_request: poll_exit
2023-08-02 12:45:20,088 INFO    Thread-12 :15210 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/user/Thesis/wandb/run-20230802_124516-iebhhnmc/files/config.yaml
2023-08-02 12:45:20,088 INFO    Thread-12 :15210 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/user/Thesis/wandb/run-20230802_124516-iebhhnmc/files/output.log
2023-08-02 12:45:20,700 INFO    SenderThread:15210 [sender.py:send_artifact():1474] sent artifact job-git_github.com_cchristofi_FeedbackLearning.git_panda.py - {'id': 'QXJ0aWZhY3Q6NTMwMTA1Mzg4', 'digest': '3caaf9a4b31b0621927272707819fe1e', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-git_github.com_cchristofi_FeedbackLearning.git_panda.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-git_github.com_cchristofi_FeedbackLearning.git_panda.py', 'alias': 'v22'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc1MDY0Njc0', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NTMwMTA1Mzg4', 'versionIndex': 22}}, 'version': 'v22'}
2023-08-02 12:45:20,700 DEBUG   SenderThread:15210 [sender.py:send_request():402] send_request: defer
2023-08-02 12:45:20,700 INFO    SenderThread:15210 [sender.py:send_request_defer():622] handle sender defer: 9
2023-08-02 12:45:20,700 INFO    SenderThread:15210 [dir_watcher.py:finish():365] shutting down directory watcher
2023-08-02 12:45:21,088 INFO    SenderThread:15210 [dir_watcher.py:finish():395] scan: /home/user/Thesis/wandb/run-20230802_124516-iebhhnmc/files
2023-08-02 12:45:21,088 INFO    SenderThread:15210 [dir_watcher.py:finish():409] scan save: /home/user/Thesis/wandb/run-20230802_124516-iebhhnmc/files/config.yaml config.yaml
2023-08-02 12:45:21,088 INFO    SenderThread:15210 [dir_watcher.py:finish():409] scan save: /home/user/Thesis/wandb/run-20230802_124516-iebhhnmc/files/output.log output.log
2023-08-02 12:45:21,089 INFO    SenderThread:15210 [dir_watcher.py:finish():409] scan save: /home/user/Thesis/wandb/run-20230802_124516-iebhhnmc/files/wandb-summary.json wandb-summary.json
2023-08-02 12:45:21,089 INFO    SenderThread:15210 [dir_watcher.py:finish():409] scan save: /home/user/Thesis/wandb/run-20230802_124516-iebhhnmc/files/requirements.txt requirements.txt
2023-08-02 12:45:21,089 INFO    SenderThread:15210 [dir_watcher.py:finish():409] scan save: /home/user/Thesis/wandb/run-20230802_124516-iebhhnmc/files/wandb-metadata.json wandb-metadata.json
2023-08-02 12:45:21,089 INFO    SenderThread:15210 [sender.py:transition_state():626] send defer: 10
2023-08-02 12:45:21,089 DEBUG   SenderThread:15210 [sender.py:send_request():402] send_request: poll_exit
2023-08-02 12:45:21,091 DEBUG   HandlerThread:15210 [handler.py:handle_request():144] handle_request: defer
2023-08-02 12:45:21,091 INFO    HandlerThread:15210 [handler.py:handle_request_defer():170] handle defer: 10
2023-08-02 12:45:21,098 DEBUG   SenderThread:15210 [sender.py:send_request():402] send_request: defer
2023-08-02 12:45:21,098 INFO    SenderThread:15210 [sender.py:send_request_defer():622] handle sender defer: 10
2023-08-02 12:45:21,098 INFO    SenderThread:15210 [file_pusher.py:finish():168] shutting down file pusher
2023-08-02 12:45:21,574 INFO    wandb-upload_2:15210 [upload_job.py:push():137] Uploaded file /home/user/Thesis/wandb/run-20230802_124516-iebhhnmc/files/wandb-summary.json
2023-08-02 12:45:21,694 INFO    wandb-upload_0:15210 [upload_job.py:push():137] Uploaded file /home/user/Thesis/wandb/run-20230802_124516-iebhhnmc/files/output.log
2023-08-02 12:45:21,833 INFO    wandb-upload_1:15210 [upload_job.py:push():137] Uploaded file /home/user/Thesis/wandb/run-20230802_124516-iebhhnmc/files/config.yaml
2023-08-02 12:45:21,944 INFO    wandb-upload_3:15210 [upload_job.py:push():137] Uploaded file /home/user/Thesis/wandb/run-20230802_124516-iebhhnmc/files/requirements.txt
2023-08-02 12:45:22,144 INFO    Thread-11 :15210 [sender.py:transition_state():626] send defer: 11
2023-08-02 12:45:22,145 DEBUG   HandlerThread:15210 [handler.py:handle_request():144] handle_request: defer
2023-08-02 12:45:22,145 INFO    HandlerThread:15210 [handler.py:handle_request_defer():170] handle defer: 11
2023-08-02 12:45:22,145 DEBUG   SenderThread:15210 [sender.py:send_request():402] send_request: defer
2023-08-02 12:45:22,145 INFO    SenderThread:15210 [sender.py:send_request_defer():622] handle sender defer: 11
2023-08-02 12:45:22,146 INFO    SenderThread:15210 [file_pusher.py:join():173] waiting for file pusher
2023-08-02 12:45:22,146 INFO    SenderThread:15210 [sender.py:transition_state():626] send defer: 12
2023-08-02 12:45:22,146 DEBUG   HandlerThread:15210 [handler.py:handle_request():144] handle_request: defer
2023-08-02 12:45:22,146 INFO    HandlerThread:15210 [handler.py:handle_request_defer():170] handle defer: 12
2023-08-02 12:45:22,146 DEBUG   SenderThread:15210 [sender.py:send_request():402] send_request: defer
2023-08-02 12:45:22,146 INFO    SenderThread:15210 [sender.py:send_request_defer():622] handle sender defer: 12
2023-08-02 12:45:22,344 INFO    SenderThread:15210 [sender.py:transition_state():626] send defer: 13
2023-08-02 12:45:22,345 DEBUG   HandlerThread:15210 [handler.py:handle_request():144] handle_request: defer
2023-08-02 12:45:22,345 INFO    HandlerThread:15210 [handler.py:handle_request_defer():170] handle defer: 13
2023-08-02 12:45:22,345 DEBUG   SenderThread:15210 [sender.py:send_request():402] send_request: defer
2023-08-02 12:45:22,345 INFO    SenderThread:15210 [sender.py:send_request_defer():622] handle sender defer: 13
2023-08-02 12:45:22,345 INFO    SenderThread:15210 [sender.py:transition_state():626] send defer: 14
2023-08-02 12:45:22,345 DEBUG   HandlerThread:15210 [handler.py:handle_request():144] handle_request: defer
2023-08-02 12:45:22,345 INFO    HandlerThread:15210 [handler.py:handle_request_defer():170] handle defer: 14
2023-08-02 12:45:22,346 DEBUG   SenderThread:15210 [sender.py:send():375] send: final
2023-08-02 12:45:22,346 DEBUG   SenderThread:15210 [sender.py:send():375] send: footer
2023-08-02 12:45:22,346 DEBUG   SenderThread:15210 [sender.py:send_request():402] send_request: defer
2023-08-02 12:45:22,346 INFO    SenderThread:15210 [sender.py:send_request_defer():622] handle sender defer: 14
2023-08-02 12:45:22,346 DEBUG   HandlerThread:15210 [handler.py:handle_request():144] handle_request: poll_exit
2023-08-02 12:45:22,347 DEBUG   SenderThread:15210 [sender.py:send_request():402] send_request: poll_exit
2023-08-02 12:45:22,347 DEBUG   HandlerThread:15210 [handler.py:handle_request():144] handle_request: server_info
2023-08-02 12:45:22,348 DEBUG   SenderThread:15210 [sender.py:send_request():402] send_request: server_info
2023-08-02 12:45:22,351 DEBUG   HandlerThread:15210 [handler.py:handle_request():144] handle_request: get_summary
2023-08-02 12:45:22,351 DEBUG   HandlerThread:15210 [handler.py:handle_request():144] handle_request: sampled_history
2023-08-02 12:45:22,517 INFO    MainThread:15210 [wandb_run.py:_footer_history_summary_info():3476] rendering history
2023-08-02 12:45:22,517 INFO    MainThread:15210 [wandb_run.py:_footer_history_summary_info():3508] rendering summary
2023-08-02 12:45:22,517 INFO    MainThread:15210 [wandb_run.py:_footer_sync_info():3434] logging synced files
2023-08-02 12:45:22,517 DEBUG   HandlerThread:15210 [handler.py:handle_request():144] handle_request: shutdown
2023-08-02 12:45:22,517 INFO    HandlerThread:15210 [handler.py:finish():845] shutting down handler
2023-08-02 12:45:23,348 INFO    WriterThread:15210 [datastore.py:close():298] close: /home/user/Thesis/wandb/run-20230802_124516-iebhhnmc/run-iebhhnmc.wandb
2023-08-02 12:45:23,517 INFO    SenderThread:15210 [sender.py:finish():1550] shutting down sender
2023-08-02 12:45:23,517 INFO    SenderThread:15210 [file_pusher.py:finish():168] shutting down file pusher
2023-08-02 12:45:23,517 INFO    SenderThread:15210 [file_pusher.py:join():173] waiting for file pusher
